feature	annA	geneA	txA	annB	geneB	txB	stats
gene	ann1	gene:ENSSSAG00075002322	.	ann2	gene:ENSSSAG00000000077	.	best_coding=Yellow;best_jaccard_cds_phase=0.7843;best_jaccard_exon=0.8140;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1810;overlap_bp=1230;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001015	.	ann2	gene:ENSSSAG00000000075	.	best_coding=Yellow;best_jaccard_cds_phase=0.4033;best_jaccard_exon=0.7709;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=9870;overlap_bp=6678;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001020	.	ann2	gene:ENSSSAG00000000096	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8934;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3321;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1456;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075001028	.	ann2	gene:ENSSSAG00000000096	.	antisense_overlap=0.0366;class=NotMapped;class_initial=NotMapped;exon_union_bp=4513;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=165;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075001020	.	ann2	gene:ENSSSAG00000000097	.	antisense_overlap=0.0356;class=NotMapped;class_initial=NotMapped;exon_union_bp=4692;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=167;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075001028	.	ann2	gene:ENSSSAG00000000097	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2011;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3818;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=942;partner_countA=2;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075001031	.	ann2	gene:ENSSSAG00000000097	.	antisense_overlap=0.0175;class=NotMapped;class_initial=NotMapped;exon_union_bp=6345;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=111;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075001031	.	ann2	gene:ENSSSAG00000000100	.	best_coding=Green;best_jaccard_cds_phase=0.9930;best_jaccard_exon=0.2665;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=11367;note_split_or_merge_A=2;overlap_bp=3029;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001036	.	ann2	gene:ENSSSAG00000059276	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5825;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4643;overlap_bp=2642;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075002747	.	ann2	gene:ENSSSAG00000114975	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7013;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4687;overlap_bp=2823;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001359	.	ann2	gene:ENSSSAG00000098932	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2909;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4871;overlap_bp=1417;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075002235	.	ann2	gene:ENSSSAG00000000094	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8422;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=8051;note_split_or_merge_B=2;overlap_bp=2962;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075002260	.	ann2	gene:ENSSSAG00000000094	.	antisense_overlap=0.2136;class=NotMapped;class_initial=NotMapped;exon_union_bp=8861;note_antisense_conflict=1;note_split_or_merge_B=2;overlap_bp=1893;partner_countA=1;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075000909	.	ann2	gene:ENSSSAG00000057703	.	best_coding=Yellow;best_jaccard_cds_phase=0.4877;best_jaccard_exon=0.8073;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3869;overlap_bp=869;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075000915	.	ann2	gene:ENSSSAG00000102205	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1523;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3591;overlap_bp=547;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075000916	.	ann2	gene:ENSSSAG00000110913	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5015;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1153;overlap_bp=514;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075000918	.	ann2	gene:ENSSSAG00000113199	.	best_coding=Red;best_jaccard_cds_phase=0.2070;best_jaccard_exon=0.2463;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=2244;overlap_bp=605;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075000919	.	ann2	gene:ENSSSAG00000100154	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7440;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1594;overlap_bp=1186;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001079	.	ann2	gene:ENSSSAG00000057589	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9342;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1843;overlap_bp=1623;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001083	.	ann2	gene:ENSSSAG00000057565	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7143;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1302;note_split_or_merge_A=2;overlap_bp=930;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001083	.	ann2	gene:ENSSSAG00000057551	.	antisense_overlap=0.0223;class=NotMapped;class_initial=NotMapped;exon_union_bp=7273;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=162;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075001084	.	ann2	gene:ENSSSAG00000057551	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.4664;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=6505;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=3034;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075001084	.	ann2	gene:ENSSSAG00000119932	.	antisense_overlap=0.2593;class=NotMapped;class_initial=NotMapped;exon_union_bp=4894;note_antisense_conflict=1;note_split_or_merge_A=2;overlap_bp=1269;partner_countA=2;partner_countB=1;strand_match=0
gene	ann1	gene:ENSSSAG00075001089	.	ann2	gene:ENSSSAG00000057156	.	best_coding=Green;best_jaccard_cds_phase=0.9983;best_jaccard_exon=0.8660;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=7010;overlap_bp=3847;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001257	.	ann2	gene:ENSSSAG00000056846	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8520;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2944;overlap_bp=1416;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001251	.	ann2	gene:ENSSSAG00000056816	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9421;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1339;overlap_bp=1177;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001263	.	ann2	gene:ENSSSAG00000099783	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5284;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2725;overlap_bp=1440;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001270	.	ann2	gene:ENSSSAG00000055072	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9248;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6124;note_split_or_merge_B=2;overlap_bp=3212;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075001288	.	ann2	gene:ENSSSAG00000055072	.	antisense_overlap=0.0141;class=NotMapped;class_initial=NotMapped;exon_union_bp=7401;note_antisense_conflict=1;note_split_or_merge_B=2;overlap_bp=104;partner_countA=1;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075001294	.	ann2	gene:ENSSSAG00000053952	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8926;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5441;overlap_bp=2672;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001446	.	ann2	gene:ENSSSAG00000053919	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4382;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2878;overlap_bp=1261;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001462	.	ann2	gene:ENSSSAG00000053915	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8997;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=10706;overlap_bp=7318;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001477	.	ann2	gene:ENSSSAG00000093779	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8117;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2764;note_split_or_merge_A=2;overlap_bp=1714;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001477	.	ann2	gene:ENSSSAG00000036264	.	antisense_overlap=0.1037;class=NotMapped;class_initial=NotMapped;exon_union_bp=6102;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=633;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075001485	.	ann2	gene:ENSSSAG00000036264	.	best_coding=Red;best_jaccard_cds_phase=0.1338;best_jaccard_exon=0.1338;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4759;note_split_or_merge_B=2;overlap_bp=342;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075001395	.	ann2	gene:ENSSSAG00000104684	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9763;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=10413;overlap_bp=2337;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075002266	.	ann2	gene:ENSSSAG00000116603	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1323;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4909;overlap_bp=610;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001077	.	ann2	gene:ENSSSAG00000083748	.	best_coding=Red;best_jaccard_cds_phase=0.1960;best_jaccard_exon=0.6620;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=2902;overlap_bp=1921;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075000923	.	ann2	gene:ENSSSAG00000039639	.	best_coding=Yellow;best_jaccard_cds_phase=0.8987;best_jaccard_exon=0.7190;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=8044;overlap_bp=4911;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001044	.	ann2	gene:ENSSSAG00000106554	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4947;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=8178;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=4160;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075001053	.	ann2	gene:ENSSSAG00000106554	.	antisense_overlap=0.0016;class=NotMapped;class_initial=NotMapped;exon_union_bp=9942;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=16;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075001044	.	ann2	gene:ENSSSAG00000112028	.	antisense_overlap=0.4089;class=NotMapped;class_initial=NotMapped;exon_union_bp=9651;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=3946;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075001053	.	ann2	gene:ENSSSAG00000112028	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3153;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=9839;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1378;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075001060	.	ann2	gene:ENSSSAG00000070629	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8350;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5912;overlap_bp=3624;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001073	.	ann2	gene:ENSSSAG00000070765	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7858;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1279;overlap_bp=700;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001364	.	ann2	gene:ENSSSAG00000036357	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.8437;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=339;overlap_bp=286;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001371	.	ann2	gene:ENSSSAG00000034188	.	best_coding=Yellow;best_jaccard_cds_phase=0.7180;best_jaccard_exon=0.1920;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=703;overlap_bp=135;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001376	.	ann2	gene:ENSSSAG00000034886	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9429;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3560;note_split_or_merge_A=2;overlap_bp=2538;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001376	.	ann2	gene:ENSSSAG00000034575	.	antisense_overlap=0.1465;class=NotMapped;class_initial=NotMapped;exon_union_bp=7411;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1086;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075001377	.	ann2	gene:ENSSSAG00000034575	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7506;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6316;note_split_or_merge_B=2;overlap_bp=1801;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075001385	.	ann2	gene:ENSSSAG00000115052	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8974;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4297;overlap_bp=3235;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001906	.	ann2	gene:ENSSSAG00000037181	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8088;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2102;overlap_bp=1700;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001913	.	ann2	gene:ENSSSAG00000035097	.	best_coding=Yellow;best_jaccard_cds_phase=0.9138;best_jaccard_exon=0.7988;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=7475;note_split_or_merge_B=2;overlap_bp=1980;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075001925	.	ann2	gene:ENSSSAG00000035097	.	antisense_overlap=0.0555;class=NotMapped;class_initial=NotMapped;exon_union_bp=7453;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=414;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075001925	.	ann2	gene:ENSSSAG00000035519	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8797;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1616;note_split_or_merge_A=2;overlap_bp=504;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001351	.	ann2	gene:ENSSSAG00000121022	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3775;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3919;overlap_bp=1610;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075002310	.	ann2	gene:ENSSSAG00000109568	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2105;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4223;note_split_or_merge_A=2;overlap_bp=850;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075002310	.	ann2	gene:ENSSSAG00000103497	.	antisense_overlap=0.0690;class=NotMapped;class_initial=NotMapped;exon_union_bp=4031;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=278;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075002313	.	ann2	gene:ENSSSAG00000103497	.	best_coding=Yellow;best_jaccard_cds_phase=0.8528;best_jaccard_exon=0.7460;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4097;note_split_or_merge_B=2;overlap_bp=2137;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075001945	.	ann2	gene:ENSSSAG00000070782	.	best_coding=Yellow;best_jaccard_cds_phase=0.8929;best_jaccard_exon=0.6922;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=12117;overlap_bp=6693;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001949	.	ann2	gene:ENSSSAG00000103752	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.4124;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=3637;overlap_bp=1041;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001354	.	ann2	gene:ENSSSAG00000070793	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8551;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3438;overlap_bp=2454;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001355	.	ann2	gene:ENSSSAG00000070825	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9483;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6668;overlap_bp=5155;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075003336	.	ann2	gene:ENSSSAG00000070864	.	best_coding=Yellow;best_jaccard_cds_phase=0.8797;best_jaccard_exon=0.6210;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1773;overlap_bp=1101;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001341	.	ann2	gene:ENSSSAG00000070896	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0897;best_jaccard_exon=0.0897;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=1539;overlap_bp=138;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001343	.	ann2	gene:ENSSSAG00000084497	.	best_coding=Green;best_jaccard_cds_phase=0.9977;best_jaccard_exon=0.1636;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2797;overlap_bp=407;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001344	.	ann2	gene:ENSSSAG00000103367	.	best_coding=Yellow;best_jaccard_cds_phase=0.6332;best_jaccard_exon=0.9025;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=9527;overlap_bp=7710;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001313	.	ann2	gene:ENSSSAG00000070919	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8468;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3075;overlap_bp=954;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001316	.	ann2	gene:ENSSSAG00000070930	.	best_coding=Yellow;best_jaccard_cds_phase=0.9656;best_jaccard_exon=0.9226;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2805;note_split_or_merge_A=2;overlap_bp=2518;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075001316	.	ann2	gene:ENSSSAG00000070943	.	antisense_overlap=0.0290;class=NotMapped;class_initial=NotMapped;exon_union_bp=4619;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=134;partner_countA=2;partner_countB=2;strand_match=0
