feature	annA	geneA	txA	annB	geneB	txB	stats
gene	ens_lift	gene:ENSSSAG00000053952	.	ens_native	gene:ENSSSAG00000053952	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9894;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6464;overlap_bp=2150;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000053919	.	ens_native	gene:ENSSSAG00000053919	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6438;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2878;overlap_bp=1853;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000053915	.	ens_native	gene:ENSSSAG00000053915	.	best_coding=Yellow;best_jaccard_cds_phase=0.6493;best_jaccard_exon=0.4986;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=11941;overlap_bp=4661;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000033986	.	ens_native	gene:ENSSSAG00000093779	.	best_coding=Red;best_jaccard_cds_phase=0.1946;best_jaccard_exon=0.1576;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=3335;overlap_bp=388;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000034068	.	ens_native	gene:ENSSSAG00000036264	.	best_coding=Red;best_jaccard_cds_phase=0.1312;best_jaccard_exon=0.1312;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4810;note_split_or_merge_B=2;overlap_bp=342;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000036264	.	ens_native	gene:ENSSSAG00000036264	.	best_coding=Yellow;best_jaccard_cds_phase=0.4695;best_jaccard_exon=0.4559;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4782;note_split_or_merge_B=2;overlap_bp=1215;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000034367	.	ens_native	gene:ENSSSAG00000104684	.	best_coding=Red;best_jaccard_cds_phase=0.3735;best_jaccard_exon=0.3498;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=10307;overlap_bp=837;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000058229	.	ens_native	gene:ENSSSAG00000058229	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=813;note_split_or_merge_A=2;overlap_bp=813;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000058229	.	ens_native	gene:ENSSSAG00000107292	.	antisense_overlap=0.4576;class=NotMapped;class_initial=NotMapped;exon_union_bp=813;note_antisense_conflict=1;note_split_or_merge_A=2;overlap_bp=372;partner_countA=2;partner_countB=1;strand_match=0
gene	ens_lift	gene:ENSSSAG00000034286	.	ens_native	gene:ENSSSAG00000083748	.	best_coding=Red;best_jaccard_cds_phase=0.3576;best_jaccard_exon=0.4155;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4221;overlap_bp=1754;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000039639	.	ens_native	gene:ENSSSAG00000039639	.	best_coding=Yellow;best_jaccard_cds_phase=0.9469;best_jaccard_exon=0.9215;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=7621;overlap_bp=5874;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070621	.	ens_native	gene:ENSSSAG00000106554	.	antisense_overlap=0.0153;class=NotMapped;class_initial=NotMapped;exon_union_bp=8677;note_antisense_conflict=1;note_split_or_merge_A=2;overlap_bp=133;partner_countA=2;partner_countB=1;strand_match=0
gene	ens_lift	gene:ENSSSAG00000070621	.	ens_native	gene:ENSSSAG00000112028	.	best_coding=Green;best_jaccard_cds_phase=0.9964;best_jaccard_exon=0.2330;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=9247;note_split_or_merge_A=2;overlap_bp=822;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070629	.	ens_native	gene:ENSSSAG00000070629	.	best_coding=Green;best_jaccard_cds_phase=0.9836;best_jaccard_exon=0.7251;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6165;overlap_bp=3791;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070765	.	ens_native	gene:ENSSSAG00000070765	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8796;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1279;overlap_bp=993;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000034188	.	ens_native	gene:ENSSSAG00000034188	.	best_coding=Yellow;best_jaccard_cds_phase=0.7180;best_jaccard_exon=0.6657;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=703;overlap_bp=468;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000034982	.	ens_native	gene:ENSSSAG00000034886	.	best_coding=Red;best_jaccard_cds_phase=0.3548;best_jaccard_exon=0.2101;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=3650;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=387;partner_countA=2;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000034575	.	ens_native	gene:ENSSSAG00000034886	.	antisense_overlap=0.0101;class=NotMapped;class_initial=NotMapped;exon_union_bp=6140;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=62;partner_countA=2;partner_countB=3;strand_match=0
gene	ens_lift	gene:ENSSSAG00000034886	.	ens_native	gene:ENSSSAG00000034886	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.4446;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4645;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=1883;partner_countA=2;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000034982	.	ens_native	gene:ENSSSAG00000034575	.	antisense_overlap=0.0520;class=NotMapped;class_initial=NotMapped;exon_union_bp=6118;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=318;partner_countA=2;partner_countB=3;strand_match=0
gene	ens_lift	gene:ENSSSAG00000034575	.	ens_native	gene:ENSSSAG00000034575	.	best_coding=Green;best_jaccard_cds_phase=0.9645;best_jaccard_exon=0.8327;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6394;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=2207;partner_countA=2;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000034886	.	ens_native	gene:ENSSSAG00000034575	.	antisense_overlap=0.2081;class=NotMapped;class_initial=NotMapped;exon_union_bp=7389;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=1538;partner_countA=2;partner_countB=3;strand_match=0
gene	ens_lift	gene:ENSSSAG00000037181	.	ens_native	gene:ENSSSAG00000037181	.	best_coding=Yellow;best_jaccard_cds_phase=0.9267;best_jaccard_exon=0.7569;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2205;overlap_bp=1619;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000035097	.	ens_native	gene:ENSSSAG00000035097	.	best_coding=Yellow;best_jaccard_cds_phase=0.8217;best_jaccard_exon=0.8026;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=7616;note_split_or_merge_B=2;overlap_bp=2044;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000035519	.	ens_native	gene:ENSSSAG00000035097	.	antisense_overlap=0.1076;class=NotMapped;class_initial=NotMapped;exon_union_bp=7363;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=792;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000035519	.	ens_native	gene:ENSSSAG00000035519	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.3458;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=1799;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=609;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000035762	.	ens_native	gene:ENSSSAG00000035519	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0386;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=7269;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=270;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000035762	.	ens_native	gene:ENSSSAG00000121022	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4571;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6886;note_split_or_merge_A=2;overlap_bp=2909;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000057864	.	ens_native	gene:ENSSSAG00000109568	.	antisense_overlap=0.0042;class=NotMapped;class_initial=NotMapped;exon_union_bp=5041;note_antisense_conflict=1;note_split_or_merge_A=2;overlap_bp=21;partner_countA=2;partner_countB=1;strand_match=0
gene	ens_lift	gene:ENSSSAG00000057864	.	ens_native	gene:ENSSSAG00000103497	.	best_coding=Red;best_jaccard_cds_phase=0.3228;best_jaccard_exon=0.3792;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=3583;note_split_or_merge_A=2;overlap_bp=715;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070782	.	ens_native	gene:ENSSSAG00000070782	.	best_coding=Green;best_jaccard_cds_phase=0.9936;best_jaccard_exon=0.8448;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=12395;overlap_bp=9364;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070793	.	ens_native	gene:ENSSSAG00000070793	.	best_coding=Yellow;best_jaccard_cds_phase=0.8301;best_jaccard_exon=0.5707;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4761;overlap_bp=2454;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070825	.	ens_native	gene:ENSSSAG00000070825	.	best_coding=Yellow;best_jaccard_cds_phase=0.9491;best_jaccard_exon=0.6822;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=10891;overlap_bp=5155;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070864	.	ens_native	gene:ENSSSAG00000070864	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8492;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1671;overlap_bp=1419;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070896	.	ens_native	gene:ENSSSAG00000070896	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1539;overlap_bp=1539;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070909	.	ens_native	gene:ENSSSAG00000084497	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2717;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6861;overlap_bp=1780;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070914	.	ens_native	gene:ENSSSAG00000103367	.	best_coding=Yellow;best_jaccard_cds_phase=0.9770;best_jaccard_exon=0.6642;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=10938;note_split_or_merge_A=2;overlap_bp=6934;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070914	.	ens_native	gene:ENSSSAG00000070919	.	antisense_overlap=0.0230;class=NotMapped;class_initial=NotMapped;exon_union_bp=12371;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=284;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000070919	.	ens_native	gene:ENSSSAG00000070919	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3075;note_split_or_merge_B=2;overlap_bp=579;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070930	.	ens_native	gene:ENSSSAG00000070930	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3298;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=7612;note_split_or_merge_A=2;overlap_bp=2496;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070930	.	ens_native	gene:ENSSSAG00000070943	.	antisense_overlap=0.0142;class=NotMapped;class_initial=NotMapped;exon_union_bp=9404;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=134;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000070943	.	ens_native	gene:ENSSSAG00000070943	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9143;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2263;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1624;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070943	.	ens_native	gene:ENSSSAG00000070995	.	antisense_overlap=0.0329;class=NotMapped;class_initial=NotMapped;exon_union_bp=2824;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=93;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000070995	.	ens_native	gene:ENSSSAG00000070995	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4786;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1216;note_split_or_merge_B=2;overlap_bp=582;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000071002	.	ens_native	gene:ENSSSAG00000071009	.	best_coding=Red;best_jaccard_cds_phase=0.1742;best_jaccard_exon=0.1353;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=6770;note_split_or_merge_B=2;overlap_bp=597;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000071009	.	ens_native	gene:ENSSSAG00000071009	.	best_coding=Yellow;best_jaccard_cds_phase=0.6894;best_jaccard_exon=0.4834;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=6905;note_split_or_merge_B=2;overlap_bp=2364;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000071029	.	ens_native	gene:ENSSSAG00000071029	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7468;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4998;overlap_bp=2635;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000071041	.	ens_native	gene:ENSSSAG00000104117	.	best_coding=Green;best_jaccard_cds_phase=0.9971;best_jaccard_exon=0.6516;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5569;overlap_bp=3102;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000071099	.	ens_native	gene:ENSSSAG00000071099	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8747;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=7153;overlap_bp=5059;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000071762	.	ens_native	gene:ENSSSAG00000115845	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3427;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2947;overlap_bp=978;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000071769	.	ens_native	gene:ENSSSAG00000096301	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4657;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2598;overlap_bp=1210;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000071867	.	ens_native	gene:ENSSSAG00000071867	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9773;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5568;overlap_bp=4050;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073684	.	ens_native	gene:ENSSSAG00000073684	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6675;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1567;overlap_bp=1046;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073686	.	ens_native	gene:ENSSSAG00000073686	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1220;overlap_bp=1220;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073694	.	ens_native	gene:ENSSSAG00000073694	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2589;overlap_bp=2355;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073720	.	ens_native	gene:ENSSSAG00000073720	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5020;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6182;note_split_or_merge_B=2;overlap_bp=2781;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073722	.	ens_native	gene:ENSSSAG00000073720	.	antisense_overlap=0.1998;class=NotMapped;class_initial=NotMapped;exon_union_bp=6007;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1200;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000073722	.	ens_native	gene:ENSSSAG00000090572	.	best_coding=Yellow;best_jaccard_cds_phase=0.6267;best_jaccard_exon=0.1172;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=10387;note_split_or_merge_A=2;overlap_bp=1099;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073725	.	ens_native	gene:ENSSSAG00000073725	.	best_coding=Yellow;best_jaccard_cds_phase=0.8285;best_jaccard_exon=0.6844;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1413;overlap_bp=967;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073729	.	ens_native	gene:ENSSSAG00000073729	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7551;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2573;overlap_bp=1943;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073732	.	ens_native	gene:ENSSSAG00000073732	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6895;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6548;overlap_bp=4515;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073734	.	ens_native	gene:ENSSSAG00000085698	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2653;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5797;note_split_or_merge_A=2;overlap_bp=1538;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073734	.	ens_native	gene:ENSSSAG00000098542	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0118;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=5575;note_split_or_merge_A=2;overlap_bp=66;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073913	.	ens_native	gene:ENSSSAG00000073913	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5846;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=10796;note_split_or_merge_A=2;overlap_bp=5022;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073913	.	ens_native	gene:ENSSSAG00000078331	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0552;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=12525;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=562;partner_countA=2;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000078331	.	ens_native	gene:ENSSSAG00000078331	.	best_coding=Yellow;best_jaccard_cds_phase=0.9519;best_jaccard_exon=0.6634;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4443;note_split_or_merge_B=3;overlap_bp=2053;partner_countA=1;partner_countB=3;strand_match=1
